Begrotingsjaar,VUO,HoofdstukRomeins,Hoofdstuknaam,Artikelnummer,Artikelnaam,StandOWB,StandO1,StandSBS,StandO2,Realisatie
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",1,Volksgezondheid,4981446,4746091,4746091,5428413,3768488
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,65055,76612,76612,92031,121077
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,3849237,3799484,3799484,3766988,3719608
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",2,Curatieve zorg,3714252,3857046,3857046,7160393,3961390
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,5691,10051,10051,10051,12943
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,16187863,29765243,29765243,29668575,29589725
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",3,Langdurige zorg en ondersteuning,16187537,29974307,29974307,46265278,32366506
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,11153,14215,14215,293731,321843
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,1505574,1468781,1468781,1446974,1410440
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",4,Zorgbreed beleid,1348417,1247813,1247813,1540986,1216181
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,2085,2400,2400,3503,8015
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,124575,150674,150674,111855,108317
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",5,Jeugd,124575,181057,181057,151738,150768
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,38740,52024,52024,52024,72491
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,524177,708771,708771,629740,617544
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",6,Sport en bewegen,513868,713212,713212,724881,731363
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinnering Tweede Wereldoorlog,2901,3339,3339,3339,3991
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinnering Tweede Wereldoorlog,206209,218069,218069,221560,220039
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",7,Oorlogsgetroffenen en Herinnering Tweede Wereldoorlog,204742,213102,213102,217493,207412
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,0,0,0,570000,615969
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,8321849,8439949,8439949,9034949,8493818
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",8,Tegemoetkoming specifieke kosten,8321849,8439949,8439949,9034949,8493818
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,0,1500,1500,1500,1500
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,29254,39979,39979,42921,41973
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",9,Algemeen,26561,36386,36386,64668,66262
2023,O,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,8594,12002,12002,11665,10512
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,556993,651105,651105,643136,587193
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",10,Apparaatsuitgaven,555563,633975,633975,634142,566422
2023,U,XVI,"Volksgezondheid, Welzijn en Sport",11,Nog onverdeeld,25000,27092,27092,27,0
2023,V,XVI,"Volksgezondheid, Welzijn en Sport",11,Nog onverdeeld,25000,27414,27414,349,0
2023,O,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,1,"Duurzame economische ontwikkeling,handel en investeringen",6264,24000,24000,40215,59153
2023,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,1,"Duurzame economische ontwikkeling,handel en investeringen",639664,602852,602852,619573,639144
2023,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,1,"Duurzame economische ontwikkeling,handel en investeringen",463682,532105,532105,802242,826341
2023,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,2,"Duurzame ontwikkeling, voedselzekerheid, water en klimaat",913510,868008,868008,891968,897149
2023,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,2,"Duurzame ontwikkeling, voedselzekerheid, water en klimaat",919382,1244608,1244608,1250243,1375688
2023,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,3,Sociale vooruitgang,849037,813224,813224,820970,830675
2023,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,3,Sociale vooruitgang,478202,563268,563268,599601,527161
2023,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,4,"Vrede, veiligheid en duurzame ontwikkeling",1073712,1041712,1041712,1102712,1113608
2023,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,4,"Vrede, veiligheid en duurzame ontwikkeling",712160,1753849,1753849,1991450,1761552
2023,O,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,5,Multilaterale samenwerking en overige inzet,43866,45088,45088,55438,76256
2023,U,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,5,Multilaterale samenwerking en overige inzet,385989,363839,363839,369854,423147
2023,V,XVII,Buitenlandse Handel en Ontwikkelingssamenwerking,5,Multilaterale samenwerking en overige inzet,164358,772132,772132,713941,476609
2024,O,A,Infrastructuurfonds,11,"Verkenningen, reserveringen en investeringsruimte ",0,0,0,0,0
2024,U,A,Infrastructuurfonds,11,"Verkenningen, reserveringen en investeringsruimte ",501419,214326,63266,4,0
2024,V,A,Infrastructuurfonds,11,"Verkenningen, reserveringen en investeringsruimte ",501419,519570,374296,52507,0
2024,O,A,Infrastructuurfonds,12,Hoofdwegennet,0,96718,104959,27738,0
2024,U,A,Infrastructuurfonds,12,Hoofdwegennet,3800162,3675104,3898451,3816657,0
2024,V,A,Infrastructuurfonds,12,Hoofdwegennet,3243900,4478619,4575841,3723211,0
2024,O,A,Infrastructuurfonds,13,Spoorwegen,228802,238122,238204,190208,0
2024,U,A,Infrastructuurfonds,13,Spoorwegen,2864569,3130035,3286928,3185956,0
2024,V,A,Infrastructuurfonds,13,Spoorwegen,2513063,2638976,3463299,3724568,0
2024,O,A,Infrastructuurfonds,14,"Regionale, lokale infrastructuur",0,42,42,292,0
2024,U,A,Infrastructuurfonds,14,"Regionale, lokale infrastructuur",1142688,1056000,993214,868885,0
2024,V,A,Infrastructuurfonds,14,"Regionale, lokale infrastructuur",1132811,1478688,1419215,1327635,0
2024,O,A,Infrastructuurfonds,15,Hoofdvaarwegennet,0,37543,39569,45811,0
2024,U,A,Infrastructuurfonds,15,Hoofdvaarwegennet,1376956,1378717,1397451,1443351,0
2024,V,A,Infrastructuurfonds,15,Hoofdvaarwegennet,1628151,1674874,1926881,2023200,0
2024,O,A,Infrastructuurfonds,17,"Megaprojecten, Verkeer en Vervoer",0,60080,60973,44242,0
2024,U,A,Infrastructuurfonds,17,Megaprojecten verkeer en vervoer,538296,367721,547762,571703,0
2024,V,A,Infrastructuurfonds,17,Megaprojecten verkeer en vervoer,1061545,822711,1043855,818936,0
2024,O,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,0,427224,427224,427224,0
2024,U,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,21491,14789,3398,0,0
2024,V,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,21491,14926,3535,102,0
2024,O,A,Infrastructuurfonds,19,Bijdragen andere begrotingen Rijk,9883320,8978963,9319499,9151041,0
2024,O,B,Gemeentefonds,1,Gemeentefonds,42873720,43338691,43836964,43971852,0
2024,U,B,Gemeentefonds,1,Gemeentefonds,42873720,43338691,43836964,43971852,0
2024,V,B,Gemeentefonds,1,Gemeentefonds,42873720,43476676,43974949,44109837,0
2024,O,C,Provinciefonds,1,Provinciefonds,3340648,3610996,3870135,3954451,0
2024,U,C,Provinciefonds,1,Provinciefonds,3340648,3610996,3870135,3954451,0
2024,V,C,Provinciefonds,1,Provinciefonds,3340648,3610990,3870129,3954445,0
2024,O,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,31558,59231,31558,31558,0
2024,U,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,30939,40794,40794,40794,0
2024,V,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,15624,21966,37281,37281,0
2024,O,H,BES-fonds,1,BES-fonds,71170,84130,93773,103864,0
2024,U,H,BES-fonds,1,BES-fonds,71170,84130,93773,103864,0
2024,V,H,BES-fonds,1,BES-fonds,71170,84130,93773,103864,0
2024,O,I,De Koning,1,Grondwettelijke uitkering aan de leden van het Koninklijk Huis,1831,1831,1870,1870,0
2024,U,I,De Koning,1,Grondwettelijke uitkering aan de leden van het Koninklijk Huis,11640,11640,11895,11895,0
2024,V,I,De Koning,1,Grondwettelijke uitkering aan de leden van het Koninklijk Huis,11640,11640,11895,11895,0
2024,O,I,De Koning,2,Functionele uitgaven van de Koning,0,0,0,0,0
2024,U,I,De Koning,2,Functionele uitgaven van de Koning,36668,38406,38406,38406,0
2024,V,I,De Koning,2,Functionele uitgaven van de Koning,36668,38406,38406,38406,0
2024,O,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,0,0,0,0,0
2024,U,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,7593,8039,8122,8122,0
2024,V,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,7593,8039,8122,8122,0
2024,O,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,140,140,140,140,0
2024,U,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,23663,0,27596,27596,0
2024,V,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,23663,27602,27596,27596,0
2024,O,IIA,Staten-Generaal,2,Uitgaven ten behoeve van leden en oud-leden Tweede Kamer,86,86,86,86,0
2024,U,IIA,Staten-Generaal,2,Uitgaven ten behoeve van leden en oud-leden Tweede Kamer,37729,0,46597,46097,0
2024,V,IIA,Staten-Generaal,2,Uitgaven ten behoeve van leden en oud-leden Tweede Kamer,37729,46597,46597,46097,0
2024,O,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,3639,3639,3639,8139,0
2024,U,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,176115,0,206847,205447,0
2024,V,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,176115,213884,206847,212447,0
2024,U,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1651,0,1661,1661,0
2024,V,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1651,1661,1661,1661,0
2024,U,IIA,Staten-Generaal,10,Nog onverdeeld,0,0,0,0,0
2024,V,IIA,Staten-Generaal,10,Nog onverdeeld,0,0,0,0,0
2024,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,1950,1950,1950,1950,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,85283,0,91136,91136,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",1,Raad van State,85283,91011,91136,91136,0
2024,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,1017,1017,1017,1017,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,44341,0,47055,47125,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",2,Algemene Rekenkamer,44341,47128,47055,47125,0
2024,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale ombudsman,2796,2796,2796,3762,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale ombudsman,28694,0,30358,31324,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale ombudsman,28694,30327,30358,31324,0
2024,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,199,199,199,199,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,6211,0,6547,6547,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,6211,6547,6547,6547,0
2024,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,60,60,60,60,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,2223,0,2816,2816,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,2223,2816,2816,2816,0
2024,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van CuraÃ§ao,200,200,200,200,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van CuraÃ§ao,3374,0,3566,3566,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van CuraÃ§ao,3374,3566,3566,3566,0
2024,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,75,75,75,75,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,2453,0,2907,2907,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,2453,2907,2907,2907,0
2024,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",9,Kiesraad,0,0,0,0,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",9,Kiesraad,10164,0,10249,10249,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",9,Kiesraad,8236,8771,8321,8321,0
2024,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",10,Nog onverdeeld,0,0,0,0,0
2024,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",10,Nog onverdeeld,0,0,0,0,0
2024,O,III,Algemene Zaken,1,Eenheid van het algemeeen regeringsbeleid,4786,0,5399,5599,0
2024,U,III,Algemene Zaken,1,Eenheid van het algemeeen regeringsbeleid,89372,108226,108222,108274,0
2024,V,III,Algemene Zaken,1,Eenheid van het algemeeen regeringsbeleid,89372,108226,108222,108274,0
2024,O,III,Algemene Zaken,2,Kabinet van de Koning,2959,0,3320,3320,0
2024,U,III,Algemene Zaken,2,Kabinet van de Koning,3051,3250,3320,3320,0
2024,V,III,Algemene Zaken,2,Kabinet van de Koning,3051,3250,3320,3320,0
2024,O,III,Algemene Zaken,3,Commissie van Toezicht op de Inlichtingen- en Veiligheidsdiensten,0,0,0,0,0
2024,U,III,Algemene Zaken,3,Commissie van Toezicht op de Inlichtingen- en Veiligheidsdiensten,4256,4540,4540,3540,0
2024,V,III,Algemene Zaken,3,Commissie van Toezicht op de Inlichtingen- en Veiligheidsdiensten,4256,4540,4540,3540,0
2024,O,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,0,0,0,0,0
2024,U,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,80049,0,37585,36610,0
2024,V,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,80049,43771,37585,36610,0
2024,U,IV,Koninkrijksrelaties,2,Slavernijverleden,0,0,1450,650,0
2024,V,IV,Koninkrijksrelaties,2,Slavernijverleden,0,3333,1450,650,0
2024,O,IV,Koninkrijksrelaties,4,Bevorderen sociaaleconomische structuur,0,1149,1149,1149,0
2024,U,IV,Koninkrijksrelaties,4,Bevorderen sociaaleconomische structuur,83919,43806,32893,32249,0
2024,V,IV,Koninkrijksrelaties,4,Bevorderen sociaaleconomische structuur,81525,41412,30499,29855,0
2024,O,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,49958,145155,145155,163184,0
2024,U,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,28517,28517,94517,94517,0
2024,V,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,0,0,66000,66000,0
2024,O,IV,Koninkrijksrelaties,6,Apparaat,0,0,2936,3699,0
2024,U,IV,Koninkrijksrelaties,6,Apparaat,29045,0,35054,37287,0
2024,V,IV,Koninkrijksrelaties,6,Apparaat,29045,32819,35054,37287,0
2024,U,IV,Koninkrijksrelaties,7,Nog onverdeeld,1673,0,36,36,0
2024,V,IV,Koninkrijksrelaties,7,Nog onverdeeld,1673,5372,36,36,0
2024,U,IV,Koninkrijksrelaties,8,Wederopbouw Bovenwindse Eilanden,0,1569,3219,3219,0
2024,V,IV,Koninkrijksrelaties,8,Wederopbouw Bovenwindse Eilanden,0,1569,3219,3219,0
2024,O,IX,Financiën en Nationale Schuld,1,Belastingen,0,210273153,0,217688440,0
2024,O,IX,Financiën,1,Belastingen,0,0,217796185,217688440,0
2024,U,IX,Financiën,1,Belastingen,3475108,3602111,0,3993674,0
2024,U,IX,Financiën,1,Belastingen,0,0,4053750,3993674,0
2024,V,IX,Financiën,1,Belastingen,3518849,4386964,0,4778527,0
2024,V,IX,Financiën,1,Belastingen,0,0,4838603,4778527,0
2024,O,IX,Financiën,2,Financiële markten,10209,10209,0,10498,0
2024,O,IX,Financiën,2,Financiële markten,0,0,12309,10498,0
2024,U,IX,Financiën,2,Financiële markten,34035,31937,0,31766,0
2024,U,IX,Financiën,2,Financiële markten,0,0,35379,31766,0
2024,V,IX,Financiën,2,Financiële markten,-4129465,-4130301,0,33028,0
2024,V,IX,Financiën,2,Financiële markten,0,0,-4126859,33028,0
2024,O,IX,Financiën,3,Financieringsactiviteiten publiek-private sector,2765500,3793201,0,3058878,0
2024,O,IX,Financiën,3,Financieringsactiviteiten publiek-private sector,0,0,2652676,3058878,0
2024,U,IX,Financiën,3,Financieringsactiviteiten publiek-private sector,659146,13759965,0,13758880,0
2024,U,IX,Financiën,3,Financieringsactiviteiten publiek-private sector,0,0,13760268,13758880,0
2024,V,IX,Financiën,3,Financieringsactiviteiten publiek-private sector,647944,25917897,0,25916812,0
2024,V,IX,Financiën,3,Financieringsactiviteiten publiek-private sector,0,0,25918200,25916812,0
2024,O,IX,Financiën,4,Internationale financiële betrekkingen,248952,113854,0,597042,0
2024,O,IX,Financiën,4,Internationale financiële betrekkingen,0,0,120709,597042,0
2024,U,IX,Financiën,4,Internationale financiële betrekkingen,434870,520648,0,520838,0
2024,U,IX,Financiën,4,Internationale financiële betrekkingen,0,0,520648,520838,0
2024,V,IX,Financiën,4,Internationale financiële betrekkingen,2604,81827,0,8635020,0
2024,V,IX,Financiën,4,Internationale financiële betrekkingen,0,0,2597221,8635020,0
2024,O,IX,Financiën,5,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",133206,133206,0,148597,0
2024,O,IX,Financiën,5,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",0,0,148457,148597,0
2024,U,IX,Financiën,5,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",168366,168762,0,232541,0
2024,U,IX,Financiën,5,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",0,0,167394,232541,0
2024,V,IX,Financiën,5,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",10091366,10091762,0,5160541,0
2024,V,IX,Financiën,5,"Exportkredietverzekeringen, -garanties en investeringsverzekeringen",0,0,10090394,5160541,0
2024,O,IX,Financiën,6,BTW-Compensatiefonds,4015034,4104182,0,4511975,0
2024,O,IX,Financiën,6,BTW-Compensatiefonds,0,0,4248636,4511975,0
2024,U,IX,Financiën,6,BTW-Compensatiefonds,4015034,4104182,0,4511975,0
2024,U,IX,Financiën,6,BTW-Compensatiefonds,0,0,4248636,4511975,0
2024,V,IX,Financiën,6,BTW-Compensatiefonds,4015034,4104182,0,4511975,0
2024,V,IX,Financiën,6,BTW-Compensatiefonds,0,0,4248636,4511975,0
2024,O,IX,Financiën,8,Apparaat kerndepartement,57003,61964,0,67873,0
2024,O,IX,Financiën,8,Apparaat,0,0,62011,67873,0
2024,U,IX,Financiën,8,Apparaat kerndepartement,407351,425893,0,457071,0
2024,U,IX,Financiën,8,Apparaat,0,0,450134,457071,0
2024,V,IX,Financiën,8,Apparaat kerndepartement,407323,425865,0,457038,0
2024,V,IX,Financiën,8,Apparaat,0,0,450101,457038,0
2024,O,IX,Financiën,9,Douane,19561819,19491691,0,18318304,0
2024,O,IX,Financiën,9,Douane,0,0,18196611,18318304,0
2024,U,IX,Financiën,9,Douane,804823,1008762,0,1062456,0
2024,U,IX,Financiën,9,Douane,0,0,1063441,1062456,0
2024,V,IX,Financiën,9,Douane,804823,1008762,0,1062456,0
2024,V,IX,Financiën,9,Douane,0,0,1063441,1062456,0
2024,O,IX,Financiën,10,Nog onverdeeld,0,0,0,0,0
2024,U,IX,Financiën,10,Nog onverdeeld,154748,387279,0,0,0
2024,U,IX,Financiën,10,Nog onverdeeld,0,0,54112,0,0
2024,V,IX,Financiën,10,Nog onverdeeld,154748,387279,0,0,0
2024,V,IX,Financiën,10,Nog onverdeeld,0,0,54112,0,0
2024,O,IX,Nationale Schuld (Transactiebasis),11,Financiering staatsschuld,51313940,64162940,0,51722609,0
2024,O,IX,Nationale Schuld (Transactiebasis),11,Financiering staatsschuld,0,0,55342609,51722609,0
2024,U,IX,Nationale Schuld (Transactiebasis),11,Financiering staatsschuld,39242977,39235377,0,43494377,0
2024,U,IX,Nationale Schuld (Transactiebasis),11,Financiering staatsschuld,0,0,43627377,43494377,0
2024,V,IX,Nationale Schuld (Transactiebasis),11,Financiering staatsschuld,39242977,39235377,0,43494377,0
2024,V,IX,Nationale Schuld (Transactiebasis),11,Financiering staatsschuld,0,0,43627377,43494377,0
2024,O,IX,Nationale Schuld (Transactiebasis),12,Kasbeheer,15378870,17158026,0,18392383,0
2024,O,IX,Nationale Schuld (Transactiebasis),12,Kasbeheer,0,0,18494779,18392383,0
2024,U,IX,Nationale Schuld (Transactiebasis),12,Kasbeheer,6242778,5681190,0,6041222,0
2024,U,IX,Nationale Schuld (Transactiebasis),12,Kasbeheer,0,0,6046007,6041222,0
2024,V,IX,Nationale Schuld (Transactiebasis),12,Kasbeheer,6242778,5681190,0,6041222,0
